agriprod,Unit,Country,Year,Value,Description,Dairy,Eggs,Honey,Meat
Dairy,T,LU,2018,,yoghurts and other,1,0,0,0
Dairy,T,LU,2019,,yoghurts and other,1,0,0,0
Dairy,T,LU,2020,,yoghurts and other,1,0,0,0
Dairy,T,LU,2021,,yoghurts and other,1,0,0,0
Dairy,T,LV,2012,0,yoghurts and other,1,0,0,0
Dairy,T,LV,2013,0,yoghurts and other,1,0,0,0
Dairy,T,LV,2014,0,yoghurts and other,1,0,0,0
Dairy,T,LV,2015,0,yoghurts and other,1,0,0,0
Dairy,T,LV,2016,0,yoghurts and other,1,0,0,0
Dairy,T,LV,2017,0,yoghurts and other,1,0,0,0
Dairy,T,LV,2018,0,yoghurts and other,1,0,0,0
Dairy,T,LV,2019,1,yoghurts and other,1,0,0,0
Dairy,T,LV,2020,2,yoghurts and other,1,0,0,0
Dairy,T,ME,2021,0,yoghurts and other,1,0,0,0
Dairy,T,MK,2013,0,yoghurts and other,1,0,0,0
Dairy,T,MK,2014,0,yoghurts and other,1,0,0,0
Dairy,T,MK,2015,0,yoghurts and other,1,0,0,0
Dairy,T,MK,2016,0,yoghurts and other,1,0,0,0
Dairy,T,MK,2017,0,yoghurts and other,1,0,0,0
Dairy,T,MK,2018,0,yoghurts and other,1,0,0,0
Dairy,T,MK,2019,0,yoghurts and other,1,0,0,0
Dairy,T,MK,2020,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2012,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2013,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2014,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2015,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2016,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2017,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2018,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2019,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2020,0,yoghurts and other,1,0,0,0
Dairy,T,MT,2021,0,yoghurts and other,1,0,0,0
Dairy,T,NL,2015,18916,yoghurts and other,1,0,0,0
Dairy,T,NL,2016,21768,yoghurts and other,1,0,0,0
Dairy,T,NL,2017,37264,yoghurts and other,1,0,0,0
Dairy,T,NL,2018,38101,yoghurts and other,1,0,0,0
Dairy,T,NL,2019,33064,yoghurts and other,1,0,0,0
Dairy,T,NL,2020,34819,yoghurts and other,1,0,0,0
Dairy,T,NL,2021,32487,yoghurts and other,1,0,0,0
Dairy,T,NO,2014,5877,yoghurts and other,1,0,0,0
Dairy,T,NO,2015,6386,yoghurts and other,1,0,0,0
Dairy,T,NO,2016,5992,yoghurts and other,1,0,0,0
Dairy,T,NO,2017,5994,yoghurts and other,1,0,0,0
Dairy,T,NO,2018,6355,yoghurts and other,1,0,0,0
Dairy,T,NO,2019,5851,yoghurts and other,1,0,0,0
Dairy,T,NO,2020,5468,yoghurts and other,1,0,0,0
Dairy,T,PL,2013,0,yoghurts and other,1,0,0,0
Dairy,T,PL,2014,0,yoghurts and other,1,0,0,0
Dairy,T,PL,2015,0,yoghurts and other,1,0,0,0
Dairy,T,PL,2016,0,yoghurts and other,1,0,0,0
Dairy,T,PL,2017,0,yoghurts and other,1,0,0,0
Dairy,T,PL,2018,0,yoghurts and other,1,0,0,0
Dairy,T,PL,2019,78,yoghurts and other,1,0,0,0
Dairy,T,PL,2020,10,yoghurts and other,1,0,0,0
Dairy,T,RO,2013,18,yoghurts and other,1,0,0,0
Dairy,T,RO,2014,40,yoghurts and other,1,0,0,0
Dairy,T,RO,2015,55,yoghurts and other,1,0,0,0
Dairy,T,RO,2016,50,yoghurts and other,1,0,0,0
Dairy,T,RO,2017,50,yoghurts and other,1,0,0,0
Dairy,T,RO,2018,16,yoghurts and other,1,0,0,0
Dairy,T,RO,2019,18,yoghurts and other,1,0,0,0
Dairy,T,RO,2020,21,yoghurts and other,1,0,0,0
Dairy,T,RO,2021,20,yoghurts and other,1,0,0,0
Dairy,T,RS,2013,0,yoghurts and other,1,0,0,0
Dairy,T,RS,2015,0,yoghurts and other,1,0,0,0
Dairy,T,RS,2017,1075,yoghurts and other,1,0,0,0
Dairy,T,RS,2018,1139,yoghurts and other,1,0,0,0
Dairy,T,RS,2019,940,yoghurts and other,1,0,0,0
Dairy,T,RS,2020,1119,yoghurts and other,1,0,0,0
Dairy,T,SE,2013,22131,yoghurts and other,1,0,0,0
Dairy,T,SE,2014,26327,yoghurts and other,1,0,0,0
Dairy,T,SE,2015,36393,yoghurts and other,1,0,0,0
Dairy,T,SE,2016,27367,yoghurts and other,1,0,0,0
Dairy,T,SE,2017,25993,yoghurts and other,1,0,0,0
Dairy,T,SE,2018,32110,yoghurts and other,1,0,0,0
Dairy,T,SE,2019,28970,yoghurts and other,1,0,0,0
Dairy,T,SE,2020,27090,yoghurts and other,1,0,0,0
Dairy,T,SE,2021,24170,yoghurts and other,1,0,0,0
Dairy,T,SI,2012,105,yoghurts and other,1,0,0,0
Dairy,T,SI,2013,36,yoghurts and other,1,0,0,0
Dairy,T,SI,2014,27,yoghurts and other,1,0,0,0
Dairy,T,SI,2015,7,yoghurts and other,1,0,0,0
Dairy,T,SI,2016,29,yoghurts and other,1,0,0,0
Dairy,T,SI,2017,432,yoghurts and other,1,0,0,0
Dairy,T,SI,2018,518,yoghurts and other,1,0,0,0
Dairy,T,SI,2019,383,yoghurts and other,1,0,0,0
Dairy,T,SI,2020,589,yoghurts and other,1,0,0,0
Dairy,T,SK,2012,371,yoghurts and other,1,0,0,0
Dairy,T,SK,2013,347,yoghurts and other,1,0,0,0
Dairy,T,SK,2014,327,yoghurts and other,1,0,0,0
Dairy,T,SK,2015,10,yoghurts and other,1,0,0,0
Dairy,T,SK,2016,98,yoghurts and other,1,0,0,0
Dairy,T,SK,2017,32,yoghurts and other,1,0,0,0
Dairy,T,SK,2018,30,yoghurts and other,1,0,0,0
Dairy,T,SK,2019,50,yoghurts and other,1,0,0,0
Dairy,T,SK,2020,56,yoghurts and other,1,0,0,0
Dairy,T,TR,2014,0,yoghurts and other,1,0,0,0
Dairy,T,TR,2015,0,yoghurts and other,1,0,0,0
Dairy,T,TR,2016,0,yoghurts and other,1,0,0,0
Dairy,T,TR,2017,0,yoghurts and other,1,0,0,0
Dairy,T,TR,2018,0,yoghurts and other,1,0,0,0
Dairy,T,UK,2012,8000,yoghurts and other,1,0,0,0
Dairy,T,UK,2013,9100,yoghurts and other,1,0,0,0
Dairy,T,UK,2014,8700,yoghurts and other,1,0,0,0
Dairy,T,UK,2015,9600,yoghurts and other,1,0,0,0
Dairy,T,UK,2016,11000,yoghurts and other,1,0,0,0
Dairy,T,UK,2017,12800,yoghurts and other,1,0,0,0
Dairy,T,UK,2018,15100,yoghurts and other,1,0,0,0
Dairy,T,UK,2019,18500,yoghurts and other,1,0,0,0
Dairy,T,AT,2016,3586,Butter,1,0,0,0
Dairy,T,AT,2017,3793,Butter,1,0,0,0
Dairy,T,AT,2018,3792,Butter,1,0,0,0
Dairy,T,AT,2019,4070,Butter,1,0,0,0
Dairy,T,AT,2020,4822,Butter,1,0,0,0
Dairy,T,AT,2021,4268,Butter,1,0,0,0
Dairy,T,BG,2012,0,Butter,1,0,0,0
Dairy,T,BG,2013,4,Butter,1,0,0,0
Dairy,T,BG,2014,0,Butter,1,0,0,0
Dairy,T,BG,2015,1,Butter,1,0,0,0
Dairy,T,BG,2016,14,Butter,1,0,0,0
Dairy,T,BG,2017,15,Butter,1,0,0,0
Dairy,T,BG,2018,11,Butter,1,0,0,0
Dairy,T,BG,2019,9,Butter,1,0,0,0
Dairy,T,BG,2020,0,Butter,1,0,0,0
Dairy,T,BG,2021,3,Butter,1,0,0,0
Dairy,T,CY,2012,0,Butter,1,0,0,0
Dairy,T,CY,2013,0,Butter,1,0,0,0
Dairy,T,CY,2014,0,Butter,1,0,0,0
Dairy,T,CY,2015,0,Butter,1,0,0,0
Dairy,T,CY,2016,0,Butter,1,0,0,0
Dairy,T,CY,2017,0,Butter,1,0,0,0
Dairy,T,CY,2018,0,Butter,1,0,0,0
Dairy,T,CY,2019,0,Butter,1,0,0,0
Dairy,T,CY,2020,0,Butter,1,0,0,0
Dairy,T,CY,2021,0,Butter,1,0,0,0
Dairy,T,CZ,2012,1,Butter,1,0,0,0
Dairy,T,CZ,2013,1,Butter,1,0,0,0
Dairy,T,CZ,2014,3,Butter,1,0,0,0
Dairy,T,CZ,2015,2,Butter,1,0,0,0
Dairy,T,CZ,2016,2,Butter,1,0,0,0
Dairy,T,CZ,2017,3,Butter,1,0,0,0
Dairy,T,CZ,2018,4,Butter,1,0,0,0
Dairy,T,CZ,2019,3,Butter,1,0,0,0
Dairy,T,CZ,2020,3,Butter,1,0,0,0
Dairy,T,CZ,2021,5,Butter,1,0,0,0
Dairy,T,DE,2012,13707,Butter,1,0,0,0
Dairy,T,DE,2013,12853,Butter,1,0,0,0
Dairy,T,DE,2014,13949,Butter,1,0,0,0
Dairy,T,DE,2015,13930,Butter,1,0,0,0
Dairy,T,DE,2016,13791,Butter,1,0,0,0
Dairy,T,DE,2017,15852,Butter,1,0,0,0
Dairy,T,DE,2018,15805,Butter,1,0,0,0
Dairy,T,DE,2019,13887,Butter,1,0,0,0
Dairy,T,DE,2020,14639,Butter,1,0,0,0
Dairy,T,DE,2021,14723,Butter,1,0,0,0
Dairy,T,DK,2012,2989,Butter,1,0,0,0
Dairy,T,DK,2014,3722,Butter,1,0,0,0
Dairy,T,DK,2015,5018,Butter,1,0,0,0
Dairy,T,DK,2016,7300,Butter,1,0,0,0
Dairy,T,DK,2017,8055,Butter,1,0,0,0
Dairy,T,DK,2018,13400,Butter,1,0,0,0
Dairy,T,DK,2019,14500,Butter,1,0,0,0
Dairy,T,DK,2020,12300,Butter,1,0,0,0
Dairy,T,EE,2012,0,Butter,1,0,0,0
Dairy,T,EE,2013,1,Butter,1,0,0,0
Dairy,T,EE,2014,1,Butter,1,0,0,0
Dairy,T,EE,2015,1,Butter,1,0,0,0
Dairy,T,EE,2016,2,Butter,1,0,0,0
Dairy,T,EE,2017,2,Butter,1,0,0,0
Dairy,T,EE,2018,0,Butter,1,0,0,0
Dairy,T,EE,2019,0,Butter,1,0,0,0
Dairy,T,EE,2020,4,Butter,1,0,0,0
Dairy,T,EE,2021,5,Butter,1,0,0,0
Dairy,T,EL,2012,9,Butter,1,0,0,0
Dairy,T,EL,2013,4,Butter,1,0,0,0
Dairy,T,EL,2014,5,Butter,1,0,0,0
Dairy,T,EL,2015,65,Butter,1,0,0,0
Dairy,T,EL,2016,51,Butter,1,0,0,0
Dairy,T,EL,2017,44,Butter,1,0,0,0
Dairy,T,EL,2018,45,Butter,1,0,0,0
Dairy,T,EL,2019,45,Butter,1,0,0,0
Dairy,T,EL,2020,41,Butter,1,0,0,0
Dairy,T,ES,2012,10,Butter,1,0,0,0
Dairy,T,ES,2013,786,Butter,1,0,0,0
Dairy,T,ES,2014,4,Butter,1,0,0,0
Dairy,T,ES,2015,0,Butter,1,0,0,0
Dairy,T,ES,2016,10,Butter,1,0,0,0
Dairy,T,ES,2017,9,Butter,1,0,0,0
Dairy,T,ES,2018,14,Butter,1,0,0,0
Dairy,T,ES,2019,15,Butter,1,0,0,0
Dairy,T,ES,2020,19,Butter,1,0,0,0
Dairy,T,ES,2021,21,Butter,1,0,0,0
Dairy,T,FI,2015,,Butter,1,0,0,0
Dairy,T,FI,2016,,Butter,1,0,0,0
Dairy,T,FI,2017,,Butter,1,0,0,0
Dairy,T,FI,2018,,Butter,1,0,0,0
Dairy,T,FR,2012,6663,Butter,1,0,0,0
Dairy,T,FR,2013,7357,Butter,1,0,0,0
Dairy,T,FR,2014,7938,Butter,1,0,0,0
Dairy,T,FR,2015,8716,Butter,1,0,0,0
Dairy,T,FR,2016,9542,Butter,1,0,0,0
Dairy,T,FR,2017,11116,Butter,1,0,0,0
Dairy,T,FR,2018,14155,Butter,1,0,0,0
Dairy,T,FR,2019,17205,Butter,1,0,0,0
Dairy,T,FR,2020,18282,Butter,1,0,0,0
Dairy,T,HR,2012,0,Butter,1,0,0,0
Dairy,T,HR,2013,0,Butter,1,0,0,0
Dairy,T,HR,2014,0,Butter,1,0,0,0
Dairy,T,HR,2015,0,Butter,1,0,0,0
Dairy,T,HR,2019,0,Butter,1,0,0,0
Dairy,T,HR,2020,0,Butter,1,0,0,0
Dairy,T,HR,2021,0,Butter,1,0,0,0
Dairy,T,HU,2012,26,Butter,1,0,0,0
Dairy,T,HU,2013,21,Butter,1,0,0,0
Dairy,T,HU,2014,20,Butter,1,0,0,0
Dairy,T,HU,2015,26,Butter,1,0,0,0
Dairy,T,HU,2016,25,Butter,1,0,0,0
Dairy,T,HU,2017,25,Butter,1,0,0,0
Dairy,T,HU,2018,9,Butter,1,0,0,0
Dairy,T,HU,2019,9,Butter,1,0,0,0
Dairy,T,HU,2020,6,Butter,1,0,0,0
Dairy,T,HU,2021,10,Butter,1,0,0,0
Dairy,T,IE,2014,0,Butter,1,0,0,0
Dairy,T,IE,2015,0,Butter,1,0,0,0
Dairy,T,IE,2016,0,Butter,1,0,0,0
Dairy,T,IE,2017,0,Butter,1,0,0,0
Dairy,T,IE,2018,0,Butter,1,0,0,0
Dairy,T,IE,2019,0,Butter,1,0,0,0
Dairy,T,IE,2020,0,Butter,1,0,0,0
Dairy,T,IE,2021,1,Butter,1,0,0,0
Dairy,T,IS,2019,0,Butter,1,0,0,0
Dairy,T,IS,2020,0,Butter,1,0,0,0
Dairy,T,IT,2012,225,Butter,1,0,0,0
Dairy,T,IT,2013,137,Butter,1,0,0,0
Dairy,T,IT,2014,1,Butter,1,0,0,0
Dairy,T,IT,2015,1,Butter,1,0,0,0
Dairy,T,IT,2016,1,Butter,1,0,0,0
Dairy,T,LT,2014,0,Butter,1,0,0,0
Dairy,T,LT,2016,,Butter,1,0,0,0
Dairy,T,LT,2017,,Butter,1,0,0,0
Dairy,T,LT,2018,,Butter,1,0,0,0
Dairy,T,LT,2019,,Butter,1,0,0,0
Dairy,T,LT,2020,,Butter,1,0,0,0
Dairy,T,LT,2021,198,Butter,1,0,0,0
Dairy,T,LU,2012,0,Butter,1,0,0,0
Dairy,T,LU,2013,0,Butter,1,0,0,0
Dairy,T,LU,2014,0,Butter,1,0,0,0
Dairy,T,LU,2015,0,Butter,1,0,0,0
Dairy,T,LU,2016,0,Butter,1,0,0,0
Dairy,T,LU,2017,0,Butter,1,0,0,0
Dairy,T,LU,2018,0,Butter,1,0,0,0
Dairy,T,LU,2019,0,Butter,1,0,0,0
Dairy,T,LU,2020,0,Butter,1,0,0,0
Dairy,T,LU,2021,0,Butter,1,0,0,0
Dairy,T,LV,2012,0,Butter,1,0,0,0
Dairy,T,LV,2013,0,Butter,1,0,0,0
Dairy,T,LV,2014,0,Butter,1,0,0,0
Dairy,T,LV,2015,0,Butter,1,0,0,0
Dairy,T,LV,2016,0,Butter,1,0,0,0
Dairy,T,LV,2017,0,Butter,1,0,0,0
Dairy,T,LV,2018,0,Butter,1,0,0,0
Dairy,T,LV,2019,0,Butter,1,0,0,0
Dairy,T,LV,2020,1,Butter,1,0,0,0
Dairy,T,ME,2021,0,Butter,1,0,0,0
Dairy,T,MK,2013,0,Butter,1,0,0,0
Dairy,T,MK,2014,0,Butter,1,0,0,0
Dairy,T,MK,2015,0,Butter,1,0,0,0
Dairy,T,MK,2016,0,Butter,1,0,0,0
Dairy,T,MK,2017,0,Butter,1,0,0,0
Dairy,T,MK,2018,0,Butter,1,0,0,0
Dairy,T,MK,2019,0,Butter,1,0,0,0
Dairy,T,MK,2020,0,Butter,1,0,0,0
Dairy,T,MT,2012,0,Butter,1,0,0,0
Dairy,T,MT,2013,0,Butter,1,0,0,0
Dairy,T,MT,2014,0,Butter,1,0,0,0
Dairy,T,MT,2015,0,Butter,1,0,0,0
Dairy,T,MT,2016,0,Butter,1,0,0,0
Dairy,T,MT,2017,0,Butter,1,0,0,0
Dairy,T,MT,2018,0,Butter,1,0,0,0
Dairy,T,MT,2019,0,Butter,1,0,0,0
Dairy,T,MT,2020,0,Butter,1,0,0,0
Dairy,T,MT,2021,0,Butter,1,0,0,0
Dairy,T,NL,2015,4307,Butter,1,0,0,0
Dairy,T,NL,2016,1044,Butter,1,0,0,0
Dairy,T,NL,2017,1817,Butter,1,0,0,0
Dairy,T,NL,2018,1818,Butter,1,0,0,0
Dairy,T,NL,2019,1757,Butter,1,0,0,0
Dairy,T,NL,2020,1787,Butter,1,0,0,0
Dairy,T,NL,2021,4091,Butter,1,0,0,0
Dairy,T,NO,2014,142,Butter,1,0,0,0
Dairy,T,NO,2015,162,Butter,1,0,0,0
Dairy,T,NO,2016,177,Butter,1,0,0,0
Dairy,T,NO,2017,201,Butter,1,0,0,0
Dairy,T,NO,2018,193,Butter,1,0,0,0
Dairy,T,NO,2019,198,Butter,1,0,0,0
Dairy,T,NO,2020,193,Butter,1,0,0,0
Dairy,T,PL,2012,689,Butter,1,0,0,0
Dairy,T,PL,2013,0,Butter,1,0,0,0
Dairy,T,PL,2014,0,Butter,1,0,0,0
Dairy,T,PL,2015,0,Butter,1,0,0,0
Dairy,T,PL,2016,0,Butter,1,0,0,0
Dairy,T,PL,2017,0,Butter,1,0,0,0
Dairy,T,PL,2018,0,Butter,1,0,0,0
Dairy,T,PL,2019,35,Butter,1,0,0,0
Dairy,T,PL,2020,11,Butter,1,0,0,0
Dairy,T,RO,2012,42,Butter,1,0,0,0
Dairy,T,RO,2013,21,Butter,1,0,0,0
Dairy,T,RO,2014,50,Butter,1,0,0,0
Dairy,T,RO,2015,42,Butter,1,0,0,0
Dairy,T,RO,2016,42,Butter,1,0,0,0
Dairy,T,RO,2017,40,Butter,1,0,0,0
Dairy,T,RO,2018,0,Butter,1,0,0,0
Dairy,T,RO,2019,0,Butter,1,0,0,0
Dairy,T,RO,2020,1,Butter,1,0,0,0
Dairy,T,RO,2021,3,Butter,1,0,0,0
Dairy,T,RS,2013,0,Butter,1,0,0,0
Dairy,T,RS,2015,0,Butter,1,0,0,0
Dairy,T,RS,2016,0,Butter,1,0,0,0
Dairy,T,RS,2017,0,Butter,1,0,0,0
Dairy,T,RS,2018,1,Butter,1,0,0,0
Dairy,T,RS,2019,10,Butter,1,0,0,0
Dairy,T,RS,2020,20,Butter,1,0,0,0
Dairy,T,SE,2013,760,Butter,1,0,0,0
Dairy,T,SE,2014,722,Butter,1,0,0,0
Dairy,T,SE,2015,,Butter,1,0,0,0
Dairy,T,SE,2016,,Butter,1,0,0,0
Dairy,T,SE,2017,,Butter,1,0,0,0
Dairy,T,SE,2018,,Butter,1,0,0,0
Dairy,T,SE,2019,,Butter,1,0,0,0
Dairy,T,SE,2020,,Butter,1,0,0,0
Dairy,T,SE,2021,,Butter,1,0,0,0
Dairy,T,SI,2012,0,Butter,1,0,0,0
Dairy,T,SI,2013,1,Butter,1,0,0,0
Dairy,T,SI,2014,1,Butter,1,0,0,0
Dairy,T,SI,2015,1,Butter,1,0,0,0
Dairy,T,SI,2016,1,Butter,1,0,0,0
Dairy,T,SI,2017,2,Butter,1,0,0,0
Dairy,T,SI,2018,3,Butter,1,0,0,0
Dairy,T,SI,2019,18,Butter,1,0,0,0
Dairy,T,SI,2020,15,Butter,1,0,0,0
Dairy,T,SK,2012,52,Butter,1,0,0,0
Dairy,T,SK,2013,52,Butter,1,0,0,0
Dairy,T,SK,2014,49,Butter,1,0,0,0
Dairy,T,SK,2015,2,Butter,1,0,0,0
Dairy,T,SK,2016,11,Butter,1,0,0,0
Dairy,T,SK,2017,24,Butter,1,0,0,0
Dairy,T,SK,2018,19,Butter,1,0,0,0
Dairy,T,SK,2019,25,Butter,1,0,0,0
Dairy,T,SK,2020,32,Butter,1,0,0,0
Dairy,T,TR,2014,1,Butter,1,0,0,0
Dairy,T,TR,2015,0,Butter,1,0,0,0
Dairy,T,TR,2016,7,Butter,1,0,0,0
Dairy,T,TR,2017,0,Butter,1,0,0,0
Dairy,T,TR,2018,1,Butter,1,0,0,0
Dairy,T,UK,2012,4300,Butter,1,0,0,0
Dairy,T,UK,2013,4700,Butter,1,0,0,0
Dairy,T,UK,2014,4500,Butter,1,0,0,0
Dairy,T,UK,2015,4700,Butter,1,0,0,0
Dairy,T,UK,2016,5300,Butter,1,0,0,0
Dairy,T,UK,2017,5000,Butter,1,0,0,0
Dairy,T,UK,2018,5900,Butter,1,0,0,0
Dairy,T,UK,2019,7400,Butter,1,0,0,0
Dairy,T,AT,2016,30736,Cheese,1,0,0,0
Dairy,T,AT,2017,29930,Cheese,1,0,0,0
Dairy,T,AT,2018,28312,Cheese,1,0,0,0
Dairy,T,AT,2019,30834,Cheese,1,0,0,0
Dairy,T,AT,2020,31836,Cheese,1,0,0,0
Dairy,T,AT,2021,34314,Cheese,1,0,0,0
Dairy,T,BG,2012,330,Cheese,1,0,0,0
Dairy,T,BG,2013,26,Cheese,1,0,0,0
Dairy,T,BG,2014,263,Cheese,1,0,0,0
Dairy,T,BG,2015,31,Cheese,1,0,0,0
Dairy,T,BG,2016,156,Cheese,1,0,0,0
Dairy,T,BG,2017,203,Cheese,1,0,0,0
Dairy,T,BG,2018,244,Cheese,1,0,0,0
Dairy,T,BG,2019,247,Cheese,1,0,0,0
Dairy,T,BG,2020,145,Cheese,1,0,0,0
Dairy,T,BG,2021,340,Cheese,1,0,0,0
Dairy,T,CY,2013,50,Cheese,1,0,0,0
Dairy,T,CY,2014,92,Cheese,1,0,0,0
Dairy,T,CY,2015,108,Cheese,1,0,0,0
Dairy,T,CY,2016,127,Cheese,1,0,0,0
Dairy,T,CY,2017,176,Cheese,1,0,0,0
Dairy,T,CY,2018,278,Cheese,1,0,0,0
Dairy,T,CY,2019,357,Cheese,1,0,0,0
Dairy,T,CY,2020,350,Cheese,1,0,0,0
Dairy,T,CY,2021,670,Cheese,1,0,0,0
Dairy,T,CZ,2012,64,Cheese,1,0,0,0
Dairy,T,CZ,2013,69,Cheese,1,0,0,0
Dairy,T,CZ,2014,51,Cheese,1,0,0,0
Dairy,T,CZ,2015,122,Cheese,1,0,0,0
Dairy,T,CZ,2016,131,Cheese,1,0,0,0
Dairy,T,CZ,2017,126,Cheese,1,0,0,0
Dairy,T,CZ,2018,117,Cheese,1,0,0,0
Dairy,T,CZ,2019,116,Cheese,1,0,0,0
Dairy,T,CZ,2020,125,Cheese,1,0,0,0
Dairy,T,CZ,2021,88,Cheese,1,0,0,0
Dairy,T,DE,2012,27353,Cheese,1,0,0,0
Dairy,T,DE,2013,33777,Cheese,1,0,0,0
Dairy,T,DE,2014,34262,Cheese,1,0,0,0
Dairy,T,DE,2015,38941,Cheese,1,0,0,0
Dairy,T,DE,2016,42281,Cheese,1,0,0,0
Dairy,T,DE,2017,46799,Cheese,1,0,0,0
Dairy,T,DE,2018,52506,Cheese,1,0,0,0
Dairy,T,DE,2019,56115,Cheese,1,0,0,0
Dairy,T,DE,2020,64733,Cheese,1,0,0,0
Dairy,T,DE,2021,67946,Cheese,1,0,0,0
Dairy,T,DK,2012,3312,Cheese,1,0,0,0
Dairy,T,DK,2014,7652,Cheese,1,0,0,0
Dairy,T,DK,2015,5544,Cheese,1,0,0,0
Dairy,T,DK,2016,6700,Cheese,1,0,0,0
Dairy,T,DK,2017,7900,Cheese,1,0,0,0
Dairy,T,DK,2018,9800,Cheese,1,0,0,0
Dairy,T,DK,2019,12300,Cheese,1,0,0,0
Dairy,T,DK,2020,15700,Cheese,1,0,0,0
Dairy,T,EE,2012,21,Cheese,1,0,0,0
Dairy,T,EE,2013,23,Cheese,1,0,0,0
Dairy,T,EE,2014,91,Cheese,1,0,0,0
Dairy,T,EE,2015,42,Cheese,1,0,0,0
Dairy,T,EE,2016,141,Cheese,1,0,0,0
Dairy,T,EE,2017,313,Cheese,1,0,0,0
Dairy,T,EE,2018,316,Cheese,1,0,0,0
Dairy,T,EE,2019,333,Cheese,1,0,0,0
Dairy,T,EE,2020,330,Cheese,1,0,0,0
Dairy,T,EE,2021,274,Cheese,1,0,0,0
Dairy,T,EL,2012,3445,Cheese,1,0,0,0
Dairy,T,EL,2013,2618,Cheese,1,0,0,0
Dairy,T,EL,2014,3583,Cheese,1,0,0,0
Dairy,T,EL,2015,5884,Cheese,1,0,0,0
Dairy,T,EL,2016,7950,Cheese,1,0,0,0
Dairy,T,EL,2017,9652,Cheese,1,0,0,0
Dairy,T,EL,2018,9635,Cheese,1,0,0,0
Dairy,T,EL,2019,9520,Cheese,1,0,0,0
Dairy,T,EL,2020,7340,Cheese,1,0,0,0
Dairy,T,ES,2012,388,Cheese,1,0,0,0
Dairy,T,ES,2013,678,Cheese,1,0,0,0
Dairy,T,ES,2014,824,Cheese,1,0,0,0
Dairy,T,ES,2015,715,Cheese,1,0,0,0
Dairy,T,ES,2016,617,Cheese,1,0,0,0
Dairy,T,ES,2017,559,Cheese,1,0,0,0
Dairy,T,ES,2018,729,Cheese,1,0,0,0
Dairy,T,ES,2019,739,Cheese,1,0,0,0
Dairy,T,ES,2020,752,Cheese,1,0,0,0
Dairy,T,ES,2021,1996,Cheese,1,0,0,0
Dairy,T,FI,2015,,Cheese,1,0,0,0
Dairy,T,FI,2016,,Cheese,1,0,0,0
Dairy,T,FI,2017,,Cheese,1,0,0,0
Dairy,T,FI,2018,,Cheese,1,0,0,0
Dairy,T,FR,2012,16588,Cheese,1,0,0,0
Dairy,T,FR,2013,18076,Cheese,1,0,0,0
Dairy,T,FR,2014,19385,Cheese,1,0,0,0
Dairy,T,FR,2015,19872,Cheese,1,0,0,0
Dairy,T,FR,2016,22342,Cheese,1,0,0,0
Dairy,T,FR,2017,26833,Cheese,1,0,0,0
Dairy,T,FR,2018,33584,Cheese,1,0,0,0
Dairy,T,FR,2019,41292,Cheese,1,0,0,0
Dairy,T,FR,2020,44780,Cheese,1,0,0,0
Dairy,T,HR,2012,766,Cheese,1,0,0,0
Dairy,T,HR,2013,19,Cheese,1,0,0,0
Dairy,T,HR,2014,4,Cheese,1,0,0,0
Dairy,T,HR,2015,13,Cheese,1,0,0,0
Dairy,T,HR,2016,8,Cheese,1,0,0,0
Dairy,T,HR,2017,7,Cheese,1,0,0,0
Dairy,T,HR,2018,43,Cheese,1,0,0,0
Dairy,T,HR,2019,1,Cheese,1,0,0,0
Dairy,T,HR,2020,4,Cheese,1,0,0,0
Dairy,T,HR,2021,26,Cheese,1,0,0,0
Dairy,T,HU,2012,375,Cheese,1,0,0,0
Dairy,T,HU,2013,415,Cheese,1,0,0,0
Dairy,T,HU,2014,390,Cheese,1,0,0,0
Dairy,T,HU,2015,508,Cheese,1,0,0,0
Dairy,T,HU,2016,537,Cheese,1,0,0,0
Dairy,T,HU,2017,526,Cheese,1,0,0,0
Dairy,T,HU,2018,184,Cheese,1,0,0,0
Dairy,T,HU,2019,194,Cheese,1,0,0,0
Dairy,T,HU,2020,116,Cheese,1,0,0,0
Dairy,T,HU,2021,240,Cheese,1,0,0,0
Dairy,T,IE,2013,27,Cheese,1,0,0,0
Dairy,T,IE,2014,19,Cheese,1,0,0,0
Dairy,T,IE,2015,25092,Cheese,1,0,0,0
Dairy,T,IE,2016,249,Cheese,1,0,0,0
Dairy,T,IE,2017,217,Cheese,1,0,0,0
Dairy,T,IE,2018,391,Cheese,1,0,0,0
Dairy,T,IE,2019,86,Cheese,1,0,0,0
Dairy,T,IE,2020,144,Cheese,1,0,0,0
Dairy,T,IE,2021,170,Cheese,1,0,0,0
Dairy,T,IS,2019,3,Cheese,1,0,0,0
Dairy,T,IS,2020,28,Cheese,1,0,0,0
Dairy,T,IT,2012,18076,Cheese,1,0,0,0
Dairy,T,IT,2013,24700,Cheese,1,0,0,0
Dairy,T,IT,2014,20520,Cheese,1,0,0,0
