,memberStateCode,memberStateName,beginDate,endDate,month,monthName,price,unit,year,product
2292,IE,16,01/04/2016,30/04/2016,4,Apr,24.08,100,2016,Raw milk
2293,IT,17,01/04/2016,30/04/2016,4,Apr,31.49,100,2016,Raw milk
2294,LV,18,01/04/2016,30/04/2016,4,Apr,19.49,100,2016,Raw milk
2295,LT,19,01/04/2016,30/04/2016,4,Apr,19.38,100,2016,Raw milk
2296,LU,20,01/04/2016,30/04/2016,4,Apr,27.59,100,2016,Raw milk
2297,MT,21,01/04/2016,30/04/2016,4,Apr,42.94,100,2016,Raw milk
2298,NL,22,01/04/2016,30/04/2016,4,Apr,27.50,100,2016,Raw milk
2299,PL,23,01/04/2016,30/04/2016,4,Apr,24.43,100,2016,Raw milk
2300,PT,24,01/04/2016,30/04/2016,4,Apr,30.99,100,2016,Raw milk
2301,RO,25,01/04/2016,30/04/2016,4,Apr,24.78,100,2016,Raw milk
2302,SK,26,01/04/2016,30/04/2016,4,Apr,24.72,100,2016,Raw milk
2303,SI,27,01/04/2016,30/04/2016,4,Apr,23.64,100,2016,Raw milk
2304,ES,28,01/04/2016,30/04/2016,4,Apr,28.93,100,2016,Raw milk
2305,SE,29,01/04/2016,30/04/2016,4,Apr,31.17,100,2016,Raw milk
2306,UK,30,01/04/2016,30/04/2016,4,Apr,26.48,100,2016,Raw milk
2307,AT,1,01/03/2016,31/03/2016,3,Mar,31.70,100,2016,Raw milk
2308,BE,2,01/03/2016,31/03/2016,3,Mar,24.79,100,2016,Raw milk
2309,BG,3,01/03/2016,31/03/2016,3,Mar,27.29,100,2016,Raw milk
2310,HR,4,01/03/2016,31/03/2016,3,Mar,29.98,100,2016,Raw milk
2311,CY,5,01/03/2016,31/03/2016,3,Mar,56.32,100,2016,Raw milk
2312,CZ,6,01/03/2016,31/03/2016,3,Mar,24.51,100,2016,Raw milk
2313,DK,7,01/03/2016,31/03/2016,3,Mar,29.37,100,2016,Raw milk
2314,EE,8,01/03/2016,31/03/2016,3,Mar,22.74,100,2016,Raw milk
2315,EU-UK,9,01/03/2016,31/03/2016,3,Mar,28.40,100,2016,Raw milk
2316,EU+UK,10,01/03/2016,31/03/2016,3,Mar,28.35,100,2016,Raw milk
2317,FI,11,01/03/2016,31/03/2016,3,Mar,37.55,100,2016,Raw milk
2318,FR,12,01/03/2016,31/03/2016,3,Mar,29.99,100,2016,Raw milk
2319,DE,13,01/03/2016,31/03/2016,3,Mar,27.31,100,2016,Raw milk
2320,EL,14,01/03/2016,31/03/2016,3,Mar,38.92,100,2016,Raw milk
2321,HU,15,01/03/2016,31/03/2016,3,Mar,23.73,100,2016,Raw milk
2322,IE,16,01/03/2016,31/03/2016,3,Mar,24.18,100,2016,Raw milk
2323,IT,17,01/03/2016,31/03/2016,3,Mar,32.14,100,2016,Raw milk
2324,LV,18,01/03/2016,31/03/2016,3,Mar,20.70,100,2016,Raw milk
2325,LT,19,01/03/2016,31/03/2016,3,Mar,20.73,100,2016,Raw milk
2326,LU,20,01/03/2016,31/03/2016,3,Mar,28.48,100,2016,Raw milk
2327,MT,21,01/03/2016,31/03/2016,3,Mar,43.66,100,2016,Raw milk
2328,NL,22,01/03/2016,31/03/2016,3,Mar,28.50,100,2016,Raw milk
2329,PL,23,01/03/2016,31/03/2016,3,Mar,25.71,100,2016,Raw milk
2330,PT,24,01/03/2016,31/03/2016,3,Mar,27.98,100,2016,Raw milk
2331,RO,25,01/03/2016,31/03/2016,3,Mar,26.30,100,2016,Raw milk
2332,SK,26,01/03/2016,31/03/2016,3,Mar,25.89,100,2016,Raw milk
2333,SI,27,01/03/2016,31/03/2016,3,Mar,25.13,100,2016,Raw milk
2334,ES,28,01/03/2016,31/03/2016,3,Mar,29.42,100,2016,Raw milk
2335,SE,29,01/03/2016,31/03/2016,3,Mar,31.43,100,2016,Raw milk
2336,UK,30,01/03/2016,31/03/2016,3,Mar,27.92,100,2016,Raw milk
2337,AT,1,01/02/2016,29/02/2016,2,Feb,31.73,100,2016,Raw milk
2338,BE,2,01/02/2016,29/02/2016,2,Feb,25.81,100,2016,Raw milk
2339,BG,3,01/02/2016,29/02/2016,2,Feb,28.17,100,2016,Raw milk
2340,HR,4,01/02/2016,29/02/2016,2,Feb,29.86,100,2016,Raw milk
2341,CY,5,01/02/2016,29/02/2016,2,Feb,57.52,100,2016,Raw milk
2342,CZ,6,01/02/2016,29/02/2016,2,Feb,25.49,100,2016,Raw milk
2343,DK,7,01/02/2016,29/02/2016,2,Feb,29.75,100,2016,Raw milk
2344,EE,8,01/02/2016,29/02/2016,2,Feb,23.20,100,2016,Raw milk
2345,EU-UK,9,01/02/2016,29/02/2016,2,Feb,29.10,100,2016,Raw milk
2346,EU+UK,10,01/02/2016,29/02/2016,2,Feb,29.07,100,2016,Raw milk
2347,FI,11,01/02/2016,29/02/2016,2,Feb,37.83,100,2016,Raw milk
2348,FR,12,01/02/2016,29/02/2016,2,Feb,30.07,100,2016,Raw milk
2349,DE,13,01/02/2016,29/02/2016,2,Feb,28.13,100,2016,Raw milk
2350,EL,14,01/02/2016,29/02/2016,2,Feb,40.63,100,2016,Raw milk
2351,HU,15,01/02/2016,29/02/2016,2,Feb,24.56,100,2016,Raw milk
2352,IE,16,01/02/2016,29/02/2016,2,Feb,27.58,100,2016,Raw milk
2353,IT,17,01/02/2016,29/02/2016,2,Feb,34.09,100,2016,Raw milk
2354,LV,18,01/02/2016,29/02/2016,2,Feb,21.42,100,2016,Raw milk
2355,LT,19,01/02/2016,29/02/2016,2,Feb,21.42,100,2016,Raw milk
2356,LU,20,01/02/2016,29/02/2016,2,Feb,28.37,100,2016,Raw milk
2357,MT,21,01/02/2016,29/02/2016,2,Feb,44.12,100,2016,Raw milk
2358,NL,22,01/02/2016,29/02/2016,2,Feb,29.25,100,2016,Raw milk
2359,PL,23,01/02/2016,29/02/2016,2,Feb,25.60,100,2016,Raw milk
2360,PT,24,01/02/2016,29/02/2016,2,Feb,28.00,100,2016,Raw milk
2361,RO,25,01/02/2016,29/02/2016,2,Feb,26.92,100,2016,Raw milk
2362,SK,26,01/02/2016,29/02/2016,2,Feb,26.87,100,2016,Raw milk
2363,SI,27,01/02/2016,29/02/2016,2,Feb,26.65,100,2016,Raw milk
2364,ES,28,01/02/2016,29/02/2016,2,Feb,29.71,100,2016,Raw milk
2365,SE,29,01/02/2016,29/02/2016,2,Feb,31.03,100,2016,Raw milk
2366,UK,30,01/02/2016,29/02/2016,2,Feb,28.82,100,2016,Raw milk
2367,AT,1,01/01/2016,31/01/2016,1,Jan,33.22,100,2016,Raw milk
2368,BE,2,01/01/2016,31/01/2016,1,Jan,26.84,100,2016,Raw milk
2369,BG,3,01/01/2016,31/01/2016,1,Jan,28.66,100,2016,Raw milk
2370,HR,4,01/01/2016,31/01/2016,1,Jan,31.81,100,2016,Raw milk
2371,CY,5,01/01/2016,31/01/2016,1,Jan,58.49,100,2016,Raw milk
2372,CZ,6,01/01/2016,31/01/2016,1,Jan,26.37,100,2016,Raw milk
2373,DK,7,01/01/2016,31/01/2016,1,Jan,30.69,100,2016,Raw milk
2374,EE,8,01/01/2016,31/01/2016,1,Jan,23.43,100,2016,Raw milk
2375,EU-UK,9,01/01/2016,31/01/2016,1,Jan,29.66,100,2016,Raw milk
2376,EU+UK,10,01/01/2016,31/01/2016,1,Jan,29.69,100,2016,Raw milk
2377,FI,11,01/01/2016,31/01/2016,1,Jan,38.07,100,2016,Raw milk
2378,FR,12,01/01/2016,31/01/2016,1,Jan,30.42,100,2016,Raw milk
2379,DE,13,01/01/2016,31/01/2016,1,Jan,28.92,100,2016,Raw milk
2380,EL,14,01/01/2016,31/01/2016,1,Jan,41.59,100,2016,Raw milk
2381,HU,15,01/01/2016,31/01/2016,1,Jan,24.76,100,2016,Raw milk
2382,IE,16,01/01/2016,31/01/2016,1,Jan,28.26,100,2016,Raw milk
2383,IT,17,01/01/2016,31/01/2016,1,Jan,34.38,100,2016,Raw milk
2384,LV,18,01/01/2016,31/01/2016,1,Jan,22.00,100,2016,Raw milk
2385,LT,19,01/01/2016,31/01/2016,1,Jan,22.57,100,2016,Raw milk
2386,LU,20,01/01/2016,31/01/2016,1,Jan,29.00,100,2016,Raw milk
2387,MT,21,01/01/2016,31/01/2016,1,Jan,46.14,100,2016,Raw milk
2388,NL,22,01/01/2016,31/01/2016,1,Jan,29.25,100,2016,Raw milk
2389,PL,23,01/01/2016,31/01/2016,1,Jan,26.14,100,2016,Raw milk
2390,PT,24,01/01/2016,31/01/2016,1,Jan,28.64,100,2016,Raw milk
2391,RO,25,01/01/2016,31/01/2016,1,Jan,27.27,100,2016,Raw milk
2392,SK,26,01/01/2016,31/01/2016,1,Jan,27.53,100,2016,Raw milk
2393,SI,27,01/01/2016,31/01/2016,1,Jan,27.45,100,2016,Raw milk
2394,ES,28,01/01/2016,31/01/2016,1,Jan,29.90,100,2016,Raw milk
2395,SE,29,01/01/2016,31/01/2016,1,Jan,32.45,100,2016,Raw milk
2396,UK,30,01/01/2016,31/01/2016,1,Jan,29.90,100,2016,Raw milk
2397,AT,1,01/12/2015,31/12/2015,12,Dec,34.45,100,2015,Raw milk
2398,BE,2,01/12/2015,31/12/2015,12,Dec,27.41,100,2015,Raw milk
2399,BG,3,01/12/2015,31/12/2015,12,Dec,28.85,100,2015,Raw milk
2400,HR,4,01/12/2015,31/12/2015,12,Dec,31.92,100,2015,Raw milk
2401,CY,5,01/12/2015,31/12/2015,12,Dec,58.13,100,2015,Raw milk
2402,CZ,6,01/12/2015,31/12/2015,12,Dec,26.70,100,2015,Raw milk
2403,DK,7,01/12/2015,31/12/2015,12,Dec,30.69,100,2015,Raw milk
2404,EE,8,01/12/2015,31/12/2015,12,Dec,23.44,100,2015,Raw milk
2405,EU-UK,9,01/12/2015,31/12/2015,12,Dec,30.14,100,2015,Raw milk
2406,EU+UK,10,01/12/2015,31/12/2015,12,Dec,30.33,100,2015,Raw milk
2407,FI,11,01/12/2015,31/12/2015,12,Dec,38.51,100,2015,Raw milk
2408,FR,12,01/12/2015,31/12/2015,12,Dec,30.16,100,2015,Raw milk
2409,DE,13,01/12/2015,31/12/2015,12,Dec,29.75,100,2015,Raw milk
2410,EL,14,01/12/2015,31/12/2015,12,Dec,41.36,100,2015,Raw milk
2411,HU,15,01/12/2015,31/12/2015,12,Dec,25.02,100,2015,Raw milk
2412,IE,16,01/12/2015,31/12/2015,12,Dec,29.43,100,2015,Raw milk
2413,IT,17,01/12/2015,31/12/2015,12,Dec,34.75,100,2015,Raw milk
2414,LV,18,01/12/2015,31/12/2015,12,Dec,21.96,100,2015,Raw milk
2415,LT,19,01/12/2015,31/12/2015,12,Dec,22.14,100,2015,Raw milk
2416,LU,20,01/12/2015,31/12/2015,12,Dec,30.33,100,2015,Raw milk
2417,MT,21,01/12/2015,31/12/2015,12,Dec,47.95,100,2015,Raw milk
2418,NL,22,01/12/2015,31/12/2015,12,Dec,30.00,100,2015,Raw milk
2419,PL,23,01/12/2015,31/12/2015,12,Dec,27.39,100,2015,Raw milk
2420,PT,24,01/12/2015,31/12/2015,12,Dec,28.71,100,2015,Raw milk
2421,RO,25,01/12/2015,31/12/2015,12,Dec,27.01,100,2015,Raw milk
2422,SK,26,01/12/2015,31/12/2015,12,Dec,27.43,100,2015,Raw milk
2423,SI,27,01/12/2015,31/12/2015,12,Dec,28.33,100,2015,Raw milk
2424,ES,28,01/12/2015,31/12/2015,12,Dec,30.10,100,2015,Raw milk
2425,SE,29,01/12/2015,31/12/2015,12,Dec,32.98,100,2015,Raw milk
2426,UK,30,01/12/2015,31/12/2015,12,Dec,31.99,100,2015,Raw milk
2427,AT,1,01/11/2015,30/11/2015,11,Nov,34.38,100,2015,Raw milk
2428,BE,2,01/11/2015,30/11/2015,11,Nov,28.14,100,2015,Raw milk
2429,BG,3,01/11/2015,30/11/2015,11,Nov,28.75,100,2015,Raw milk
2430,HR,4,01/11/2015,30/11/2015,11,Nov,32.19,100,2015,Raw milk
2431,CY,5,01/11/2015,30/11/2015,11,Nov,57.55,100,2015,Raw milk
2432,CZ,6,01/11/2015,30/11/2015,11,Nov,26.40,100,2015,Raw milk
2433,DK,7,01/11/2015,30/11/2015,11,Nov,30.59,100,2015,Raw milk
2434,EE,8,01/11/2015,30/11/2015,11,Nov,23.56,100,2015,Raw milk
2435,EU-UK,9,01/11/2015,30/11/2015,11,Nov,30.33,100,2015,Raw milk
2436,EU+UK,10,01/11/2015,30/11/2015,11,Nov,30.72,100,2015,Raw milk
2437,FI,11,01/11/2015,30/11/2015,11,Nov,38.70,100,2015,Raw milk
2438,FR,12,01/11/2015,30/11/2015,11,Nov,30.98,100,2015,Raw milk
2439,DE,13,01/11/2015,30/11/2015,11,Nov,29.81,100,2015,Raw milk
2440,EL,14,01/11/2015,30/11/2015,11,Nov,41.93,100,2015,Raw milk
2441,HU,15,01/11/2015,30/11/2015,11,Nov,25.21,100,2015,Raw milk
2442,IE,16,01/11/2015,30/11/2015,11,Nov,30.98,100,2015,Raw milk
2443,IT,17,01/11/2015,30/11/2015,11,Nov,34.07,100,2015,Raw milk
2444,LV,18,01/11/2015,30/11/2015,11,Nov,21.78,100,2015,Raw milk
2445,LT,19,01/11/2015,30/11/2015,11,Nov,22.84,100,2015,Raw milk
2446,LU,20,01/11/2015,30/11/2015,11,Nov,30.69,100,2015,Raw milk
2447,MT,21,01/11/2015,30/11/2015,11,Nov,49.26,100,2015,Raw milk
2448,NL,22,01/11/2015,30/11/2015,11,Nov,29.75,100,2015,Raw milk
2449,PL,23,01/11/2015,30/11/2015,11,Nov,27.41,100,2015,Raw milk
2450,PT,24,01/11/2015,30/11/2015,11,Nov,28.63,100,2015,Raw milk
2451,RO,25,01/11/2015,30/11/2015,11,Nov,27.80,100,2015,Raw milk
2452,SK,26,01/11/2015,30/11/2015,11,Nov,27.41,100,2015,Raw milk
2453,SI,27,01/11/2015,30/11/2015,11,Nov,28.65,100,2015,Raw milk
2454,ES,28,01/11/2015,30/11/2015,11,Nov,30.10,100,2015,Raw milk
2455,SE,29,01/11/2015,30/11/2015,11,Nov,32.83,100,2015,Raw milk
2456,UK,30,01/11/2015,30/11/2015,11,Nov,34.20,100,2015,Raw milk
2457,AT,1,01/10/2015,31/10/2015,10,Oct,34.12,100,2015,Raw milk
2458,BE,2,01/10/2015,31/10/2015,10,Oct,28.27,100,2015,Raw milk
2459,BG,3,01/10/2015,31/10/2015,10,Oct,28.44,100,2015,Raw milk
2460,HR,4,01/10/2015,31/10/2015,10,Oct,32.04,100,2015,Raw milk
2461,CY,5,01/10/2015,31/10/2015,10,Oct,56.45,100,2015,Raw milk
2462,CZ,6,01/10/2015,31/10/2015,10,Oct,26.01,100,2015,Raw milk
2463,DK,7,01/10/2015,31/10/2015,10,Oct,30.58,100,2015,Raw milk
2464,EE,8,01/10/2015,31/10/2015,10,Oct,22.87,100,2015,Raw milk
2465,EU-UK,9,01/10/2015,31/10/2015,10,Oct,30.20,100,2015,Raw milk
2466,EU+UK,10,01/10/2015,31/10/2015,10,Oct,30.49,100,2015,Raw milk
2467,FI,11,01/10/2015,31/10/2015,10,Oct,38.06,100,2015,Raw milk
2468,FR,12,01/10/2015,31/10/2015,10,Oct,31.52,100,2015,Raw milk
2469,DE,13,01/10/2015,31/10/2015,10,Oct,29.43,100,2015,Raw milk
2470,EL,14,01/10/2015,31/10/2015,10,Oct,41.86,100,2015,Raw milk
2471,HU,15,01/10/2015,31/10/2015,10,Oct,24.99,100,2015,Raw milk
2472,IE,16,01/10/2015,31/10/2015,10,Oct,31.08,100,2015,Raw milk
2473,IT,17,01/10/2015,31/10/2015,10,Oct,33.93,100,2015,Raw milk
2474,LV,18,01/10/2015,31/10/2015,10,Oct,20.97,100,2015,Raw milk
2475,LT,19,01/10/2015,31/10/2015,10,Oct,22.06,100,2015,Raw milk
2476,LU,20,01/10/2015,31/10/2015,10,Oct,30.75,100,2015,Raw milk
2477,MT,21,01/10/2015,31/10/2015,10,Oct,49.34,100,2015,Raw milk
2478,NL,22,01/10/2015,31/10/2015,10,Oct,29.00,100,2015,Raw milk
2479,PL,23,01/10/2015,31/10/2015,10,Oct,27.31,100,2015,Raw milk
2480,PT,24,01/10/2015,31/10/2015,10,Oct,28.65,100,2015,Raw milk
2481,RO,25,01/10/2015,31/10/2015,10,Oct,26.96,100,2015,Raw milk
2482,SK,26,01/10/2015,31/10/2015,10,Oct,27.08,100,2015,Raw milk
2483,SI,27,01/10/2015,31/10/2015,10,Oct,28.52,100,2015,Raw milk
2484,ES,28,01/10/2015,31/10/2015,10,Oct,30.00,100,2015,Raw milk
2485,SE,29,01/10/2015,31/10/2015,10,Oct,32.73,100,2015,Raw milk
2486,UK,30,01/10/2015,31/10/2015,10,Oct,33.05,100,2015,Raw milk
2487,AT,1,01/09/2015,30/09/2015,9,Sep,32.87,100,2015,Raw milk
2488,BE,2,01/09/2015,30/09/2015,9,Sep,27.35,100,2015,Raw milk
2489,BG,3,01/09/2015,30/09/2015,9,Sep,27.85,100,2015,Raw milk
2490,HR,4,01/09/2015,30/09/2015,9,Sep,31.68,100,2015,Raw milk
2491,CY,5,01/09/2015,30/09/2015,9,Sep,55.47,100,2015,Raw milk
2492,CZ,6,01/09/2015,30/09/2015,9,Sep,25.42,100,2015,Raw milk
2493,DK,7,01/09/2015,30/09/2015,9,Sep,29.93,100,2015,Raw milk
2494,EE,8,01/09/2015,30/09/2015,9,Sep,22.60,100,2015,Raw milk
2495,EU-UK,9,01/09/2015,30/09/2015,9,Sep,29.67,100,2015,Raw milk
2496,EU+UK,10,01/09/2015,30/09/2015,9,Sep,29.84,100,2015,Raw milk
2497,FI,11,01/09/2015,30/09/2015,9,Sep,37.71,100,2015,Raw milk
2498,FR,12,01/09/2015,30/09/2015,9,Sep,32.23,100,2015,Raw milk
2499,DE,13,01/09/2015,30/09/2015,9,Sep,28.38,100,2015,Raw milk
2500,EL,14,01/09/2015,30/09/2015,9,Sep,41.80,100,2015,Raw milk
2501,HU,15,01/09/2015,30/09/2015,9,Sep,24.23,100,2015,Raw milk
2502,IE,16,01/09/2015,30/09/2015,9,Sep,29.23,100,2015,Raw milk
2503,IT,17,01/09/2015,30/09/2015,9,Sep,33.76,100,2015,Raw milk
2504,LV,18,01/09/2015,30/09/2015,9,Sep,20.35,100,2015,Raw milk
2505,LT,19,01/09/2015,30/09/2015,9,Sep,20.12,100,2015,Raw milk
2506,LU,20,01/09/2015,30/09/2015,9,Sep,29.55,100,2015,Raw milk
2507,MT,21,01/09/2015,30/09/2015,9,Sep,49.60,100,2015,Raw milk
2508,NL,22,01/09/2015,30/09/2015,9,Sep,28.50,100,2015,Raw milk
2509,PL,23,01/09/2015,30/09/2015,9,Sep,26.56,100,2015,Raw milk
2510,PT,24,01/09/2015,30/09/2015,9,Sep,28.60,100,2015,Raw milk
2511,RO,25,01/09/2015,30/09/2015,9,Sep,25.27,100,2015,Raw milk
2512,SK,26,01/09/2015,30/09/2015,9,Sep,26.63,100,2015,Raw milk
2513,SI,27,01/09/2015,30/09/2015,9,Sep,28.02,100,2015,Raw milk
2514,ES,28,01/09/2015,30/09/2015,9,Sep,29.51,100,2015,Raw milk
2515,SE,29,01/09/2015,30/09/2015,9,Sep,30.88,100,2015,Raw milk
2516,UK,30,01/09/2015,30/09/2015,9,Sep,31.37,100,2015,Raw milk
2517,AT,1,01/08/2015,31/08/2015,8,Aug,32.04,100,2015,Raw milk
2518,BE,2,01/08/2015,31/08/2015,8,Aug,27.21,100,2015,Raw milk
2519,BG,3,01/08/2015,31/08/2015,8,Aug,27.22,100,2015,Raw milk
2520,HR,4,01/08/2015,31/08/2015,8,Aug,31.05,100,2015,Raw milk
2521,CY,5,01/08/2015,31/08/2015,8,Aug,54.97,100,2015,Raw milk
2522,CZ,6,01/08/2015,31/08/2015,8,Aug,25.32,100,2015,Raw milk
2523,DK,7,01/08/2015,31/08/2015,8,Aug,29.92,100,2015,Raw milk
2524,EE,8,01/08/2015,31/08/2015,8,Aug,22.36,100,2015,Raw milk
2525,EU-UK,9,01/08/2015,31/08/2015,8,Aug,29.41,100,2015,Raw milk
2526,EU+UK,10,01/08/2015,31/08/2015,8,Aug,29.64,100,2015,Raw milk
2527,FI,11,01/08/2015,31/08/2015,8,Aug,36.80,100,2015,Raw milk
2528,FR,12,01/08/2015,31/08/2015,8,Aug,32.46,100,2015,Raw milk
2529,DE,13,01/08/2015,31/08/2015,8,Aug,27.77,100,2015,Raw milk
2530,EL,14,01/08/2015,31/08/2015,8,Aug,41.58,100,2015,Raw milk
2531,HU,15,01/08/2015,31/08/2015,8,Aug,24.03,100,2015,Raw milk
2532,IE,16,01/08/2015,31/08/2015,8,Aug,27.97,100,2015,Raw milk
2533,IT,17,01/08/2015,31/08/2015,8,Aug,34.24,100,2015,Raw milk
2534,LV,18,01/08/2015,31/08/2015,8,Aug,20.40,100,2015,Raw milk
2535,LT,19,01/08/2015,31/08/2015,8,Aug,19.08,100,2015,Raw milk
2536,LU,20,01/08/2015,31/08/2015,8,Aug,28.48,100,2015,Raw milk
2537,MT,21,01/08/2015,31/08/2015,8,Aug,48.20,100,2015,Raw milk
2538,NL,22,01/08/2015,31/08/2015,8,Aug,28.50,100,2015,Raw milk
2539,PL,23,01/08/2015,31/08/2015,8,Aug,26.54,100,2015,Raw milk
2540,PT,24,01/08/2015,31/08/2015,8,Aug,28.18,100,2015,Raw milk
2541,RO,25,01/08/2015,31/08/2015,8,Aug,24.21,100,2015,Raw milk
2542,SK,26,01/08/2015,31/08/2015,8,Aug,26.25,100,2015,Raw milk
2543,SI,27,01/08/2015,31/08/2015,8,Aug,27.36,100,2015,Raw milk
2544,ES,28,01/08/2015,31/08/2015,8,Aug,29.03,100,2015,Raw milk
2545,SE,29,01/08/2015,31/08/2015,8,Aug,29.76,100,2015,Raw milk
2546,UK,30,01/08/2015,31/08/2015,8,Aug,31.66,100,2015,Raw milk
2547,AT,1,01/07/2015,31/07/2015,7,Jul,31.77,100,2015,Raw milk
2548,BE,2,01/07/2015,31/07/2015,7,Jul,26.70,100,2015,Raw milk
2549,BG,3,01/07/2015,31/07/2015,7,Jul,26.19,100,2015,Raw milk
2550,HR,4,01/07/2015,31/07/2015,7,Jul,30.78,100,2015,Raw milk
2551,CY,5,01/07/2015,31/07/2015,7,Jul,55.81,100,2015,Raw milk
2552,CZ,6,01/07/2015,31/07/2015,7,Jul,25.87,100,2015,Raw milk
2553,DK,7,01/07/2015,31/07/2015,7,Jul,30.90,100,2015,Raw milk
2554,EE,8,01/07/2015,31/07/2015,7,Jul,23.89,100,2015,Raw milk
2555,EU-UK,9,01/07/2015,31/07/2015,7,Jul,29.36,100,2015,Raw milk
2556,EU+UK,10,01/07/2015,31/07/2015,7,Jul,29.71,100,2015,Raw milk
2557,FI,11,01/07/2015,31/07/2015,7,Jul,36.29,100,2015,Raw milk
2558,FR,12,01/07/2015,31/07/2015,7,Jul,30.94,100,2015,Raw milk
2559,DE,13,01/07/2015,31/07/2015,7,Jul,27.94,100,2015,Raw milk
2560,EL,14,01/07/2015,31/07/2015,7,Jul,41.54,100,2015,Raw milk
2561,HU,15,01/07/2015,31/07/2015,7,Jul,23.90,100,2015,Raw milk
2562,IE,16,01/07/2015,31/07/2015,7,Jul,27.10,100,2015,Raw milk
2563,IT,17,01/07/2015,31/07/2015,7,Jul,34.49,100,2015,Raw milk
2564,LV,18,01/07/2015,31/07/2015,7,Jul,21.04,100,2015,Raw milk
2565,LT,19,01/07/2015,31/07/2015,7,Jul,19.95,100,2015,Raw milk
2566,LU,20,01/07/2015,31/07/2015,7,Jul,28.02,100,2015,Raw milk
2567,MT,21,01/07/2015,31/07/2015,7,Jul,46.49,100,2015,Raw milk
2568,NL,22,01/07/2015,31/07/2015,7,Jul,30.00,100,2015,Raw milk
2569,PL,23,01/07/2015,31/07/2015,7,Jul,26.96,100,2015,Raw milk
2570,PT,24,01/07/2015,31/07/2015,7,Jul,28.10,100,2015,Raw milk
2571,RO,25,01/07/2015,31/07/2015,7,Jul,23.64,100,2015,Raw milk
2572,SK,26,01/07/2015,31/07/2015,7,Jul,26.43,100,2015,Raw milk
2573,SI,27,01/07/2015,31/07/2015,7,Jul,27.25,100,2015,Raw milk
2574,ES,28,01/07/2015,31/07/2015,7,Jul,28.83,100,2015,Raw milk
2575,SE,29,01/07/2015,31/07/2015,7,Jul,30.71,100,2015,Raw milk
2576,UK,30,01/07/2015,31/07/2015,7,Jul,32.88,100,2015,Raw milk
2577,AT,1,01/06/2015,30/06/2015,6,Jun,32.69,100,2015,Raw milk
2578,BE,2,01/06/2015,30/06/2015,6,Jun,27.35,100,2015,Raw milk
2579,BG,3,01/06/2015,30/06/2015,6,Jun,26.56,100,2015,Raw milk
2580,HR,4,01/06/2015,30/06/2015,6,Jun,32.24,100,2015,Raw milk
2581,CY,5,01/06/2015,30/06/2015,6,Jun,55.78,100,2015,Raw milk
2582,CZ,6,01/06/2015,30/06/2015,6,Jun,26.60,100,2015,Raw milk
2583,DK,7,01/06/2015,30/06/2015,6,Jun,30.90,100,2015,Raw milk
2584,EE,8,01/06/2015,30/06/2015,6,Jun,23.26,100,2015,Raw milk
2585,EU-UK,9,01/06/2015,30/06/2015,6,Jun,29.68,100,2015,Raw milk
2586,EU+UK,10,01/06/2015,30/06/2015,6,Jun,29.90,100,2015,Raw milk
2587,FI,11,01/06/2015,30/06/2015,6,Jun,36.45,100,2015,Raw milk
2588,FR,12,01/06/2015,30/06/2015,6,Jun,30.11,100,2015,Raw milk
2589,DE,13,01/06/2015,30/06/2015,6,Jun,28.83,100,2015,Raw milk
2590,EL,14,01/06/2015,30/06/2015,6,Jun,41.58,100,2015,Raw milk
2591,HU,15,01/06/2015,30/06/2015,6,Jun,24.29,100,2015,Raw milk
2592,IE,16,01/06/2015,30/06/2015,6,Jun,28.16,100,2015,Raw milk
2593,IT,17,01/06/2015,30/06/2015,6,Jun,34.85,100,2015,Raw milk
2594,LV,18,01/06/2015,30/06/2015,6,Jun,21.33,100,2015,Raw milk
2595,LT,19,01/06/2015,30/06/2015,6,Jun,20.71,100,2015,Raw milk
2596,LU,20,01/06/2015,30/06/2015,6,Jun,28.80,100,2015,Raw milk
2597,MT,21,01/06/2015,30/06/2015,6,Jun,44.96,100,2015,Raw milk
2598,NL,22,01/06/2015,30/06/2015,6,Jun,30.50,100,2015,Raw milk
2599,PL,23,01/06/2015,30/06/2015,6,Jun,26.98,100,2015,Raw milk
2600,PT,24,01/06/2015,30/06/2015,6,Jun,28.79,100,2015,Raw milk
2601,RO,25,01/06/2015,30/06/2015,6,Jun,23.56,100,2015,Raw milk
2602,SK,26,01/06/2015,30/06/2015,6,Jun,27.00,100,2015,Raw milk
2603,SI,27,01/06/2015,30/06/2015,6,Jun,27.65,100,2015,Raw milk
2604,ES,28,01/06/2015,30/06/2015,6,Jun,29.42,100,2015,Raw milk
2605,SE,29,01/06/2015,30/06/2015,6,Jun,31.71,100,2015,Raw milk
2606,UK,30,01/06/2015,30/06/2015,6,Jun,31.89,100,2015,Raw milk
2607,AT,1,01/05/2015,31/05/2015,5,May,33.17,100,2015,Raw milk
2608,BE,2,01/05/2015,31/05/2015,5,May,27.89,100,2015,Raw milk
2609,BG,3,01/05/2015,31/05/2015,5,May,26.62,100,2015,Raw milk
2610,HR,4,01/05/2015,31/05/2015,5,May,32.92,100,2015,Raw milk
2611,CY,5,01/05/2015,31/05/2015,5,May,55.47,100,2015,Raw milk
2612,CZ,6,01/05/2015,31/05/2015,5,May,27.57,100,2015,Raw milk
2613,DK,7,01/05/2015,31/05/2015,5,May,32.81,100,2015,Raw milk
2614,EE,8,01/05/2015,31/05/2015,5,May,24.43,100,2015,Raw milk
